1.0602808385126887,1.0446841742679172,1.0081563084250436,1.0166446687271438,1.0192538231707904,1.0427527459202346,1.0363415332854649,1.071391261209063,1.0173815089166438,1.0136422783156938,1.0234754516389508,1.0258883804124173,1.0193929675542333,0.9996401673935638,-0.0869610739892217,-0.221963393612385,-0.17976443890750748,-0.1536126051569185,-0.25443553887395365,-0.23258562780831263,-0.23006603869343972,-0.2625196621360552,-0.2662796096024485,-0.26256637510395053,-0.27005372531699734,-0.27080840993191246,-0.2847851100730523
1.0602805338526868,1.044683908704479,1.0081557290210639,1.0166437577114227,1.019252981928213,1.0427424312508211,1.0363578852169784,1.0714634743251756,1.0173715472863674,1.0136323776036162,1.0234653010703414,1.0258779671663913,1.0193824491469714,0.9996298075687653,-0.08696247820758873,-0.22196708489036193,-0.1797671755979365,-0.15361495935468553,-0.2544400691907962,-0.2325899733602702,-0.23007553797786695,-0.26252196956711826,-0.2662825613016255,-0.2625703705139403,-0.27005860103732926,-0.2708133276781357,-0.2847889880744966
1.0602802681187735,1.044683709719058,1.0081552508552556,1.016642936902931,1.019252223375797,1.0427321984679059,1.0363743278656197,1.071535724870212,1.0173616944182522,1.0136225827059826,1.0234552448233853,1.0258676331404117,1.0193720085035027,0.9996195399190324,-0.08696387441018526,-0.22197077846497795,-0.17976991093768593,-0.15361731141324644,-0.25444470994647994,-0.23259454729896115,-0.23008625880066974,-0.2625239834758505,-0.2662853181770699,-0.2625743597165819,-0.2700635947724885,-0.2708183642114853,-0.28479276010016624
1.0602800413747357,1.0446835773834067,1.0081548741247714,1.0166422066068763,1.0192515477929436,1.042722051183853,1.0363908554205685,1.0716079872594204,1.0173519538400526,1.0136128971182294,1.0234452864647148,1.025857381987906,1.019361649319228,0.9996093681067703,-0.08696526207323185,-0.22197447295850403,-0.17977264389351905,-0.15361966044289296,-0.2544494593628394,-0.23259934788235864,-0.23009819700720105,-0.2625257030036753,-0.26628787910909135,-0.2625783411608857,-0.27006870460815696,-0.270823517595669,-0.28479642464820193
1.0602798529850894,1.0446835110270687,1.0081545982486835,1.0166415663687285,1.019250954711008,1.042711992301516,1.036407461320969,1.0716802352372816,1.0173423282969696,1.0136033235637054,1.0234354288186072,1.0258472166361592,1.01935137455448,0.9995992950130141,-0.08696664082733876,-0.2219781673645744,-0.17977537374340843,-0.15362200581958738,-0.2544543161514449,-0.2326043737314249,-0.23011134845735767,-0.26252712791026384,-0.26629024357391445,-0.2625823138320257,-0.2700739291542262,-0.2708287864304394,-0.2847999808438051
1.0602797038274716,1.044683511502572,1.0081544242043905,1.0166410172623066,1.019250445171569,1.0427020261669264,1.0364241405075691,1.0717524439776847,1.0173328220542441,1.0135938662792745,1.0234256761918967,1.025837141484435,1.0193411886521015,0.9995893250414748,-0.08696801009742142,-0.22198186007857237,-0.17977809933262476,-0.15362434657516028,-0.2544592782595819,-0.23260962276150104,-0.2301257079617141,-0.26252825732727275,-0.26629241036860596,-0.2625862759712439,-0.2700792662051907,-0.2708341684937203,-0.2848034270582391
1.0602795933003624,1.0446835781900854,1.0081543514439173,1.0166405588847391,1.019250018760853,1.0426921557246769,1.036440886484762,1.0718245873548098,1.0173234379083962,1.0135845280364257,1.02341603145348,1.0258271595034125,1.0193310946189276,0.9995794611471824,-0.08696936942030237,-0.2219855499261324,-0.1797808197421823,-0.15362668189737355,-0.25446434405016716,-0.23261509321912074,-0.23014127030510514,-0.26252909100703486,-0.2662943788773965,-0.26259022631268936,-0.27008471401053413,-0.27083966202271886,-0.28480676220812423
1.0602795214873584,1.044683711127158,1.0081543800825645,1.0166401914675767,1.019249675696865,1.0426823845183457,1.036457693383662,1.0718966398857215,1.0173141792649008,1.0135753122160223,1.023406498075995,1.025817274285158,1.019321096091518,0.9995697068804202,-0.08697071830684001,-0.22198923555412606,-0.1797835339961224,-0.15362901095482887,-0.25446951171193843,-0.23262078311777112,-0.2301580297063395,-0.2625296285858781,-0.26629614834735343,-0.26259416342568,-0.27009027061394486,-0.27084526503887363,-0.28480998508658534
1.0602794892893959,1.044683911158187,1.008154511053385,1.0166399160551756,1.0192494170009732,1.0426727168625898,1.0364745561513096,1.071968576934977,1.0173050503270546,1.013566222998918,1.0233970803244885,1.0258074901963141,1.019311197483412,0.9995600666259681,-0.08697205617315518,-0.22199291532207016,-0.17978624088609746,-0.1536313327245499,-0.25447477902358406,-0.23262669008128203,-0.23017597964610992,-0.26252986946224427,-0.2662977177345064,-0.2625980855071343,-0.27009593362782897,-0.2708509751390544,-0.2848130940777143
1.0602794953841288,1.0446841768859285,1.0081547429721243,1.0166397314241054,1.0192492414478032,1.0426631548966652,1.0364914675021804,1.0720403717744238,1.0172960530251247,1.0135572622931586,1.0233877802281017,1.0257978093972888,1.0193014009836523,0.9995505424516,-0.08697338275481513,-0.2219965884843542,-0.17978893990383502,-0.15363364676691646,-0.25448014477617314,-0.2326328125941617,-0.23019511412545385,-0.26252981419790794,-0.26629908714669476,-0.2626019918370308,-0.27010170175534476,-0.27085679101563287,-0.2848160888290552
